"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot18",0,0.198447593269798,0,0,0,0,0.0148625106225248,0.00159824053549778,0,0,0.055715628021717,0,0,0.0450690468783982,0,0,0.0704856310411691,0,0,0,0,0,0.10705148235589,0.0909858762541789,0,0.0124521001604815,0,0.0036416940384523,0,0,0,0.184115613509712,0.00467712227771407,0.0296202215164901,0.013486112619137,0.0960877549215923,0,0.041195077605286,0,0.0290174069633165
"merge_spot19",0,0,0.119121874205668,0,0,0,0.00122617300779609,0,0,0.0615356440323244,0.0628000525531053,0,0.0296138967867029,0,0,0.067139473433423,0,0.00822604759516785,0,0,0,0.0278099124665228,0.117269874570345,0,0,0,0,0.0532331295078903,0,0,0,0.134112306135262,0.163843278354611,0.0207313023855429,0,0.0101904496027347,0.0253948858340401,0,0.0304457558556898,0.0656681640997937
"merge_spot20",0,0.0557032936742191,0,0,0,0.0557634333090892,0,0,0,0,0.0452275990567237,0.065296706946951,0.0282688642653941,0.0755532905493519,0,0.0140020503822694,0,0,0,0,0,0.0194921047951306,0.243843502176728,0.0424572580509048,0,0,0,0.0366801442444558,0.0801098214563835,0.00645750025487647,0,0.0286592822108901,0.0852629620604426,0,0,0.0662769330936604,0,0,0,0.0500444528815556
"merge_spot21",0,0.105300258301161,0,0,0,0,0,0,0,0,0.0292278014286306,0,0,0,0,0,0,0,0,0,0.133568310858632,0.0292751732345132,0.16377142160494,0.0854822674514624,0,0,0,0,0.188789654712556,0,0,0.165681521368527,0.00292332587064091,0.0134957262300203,0,0.0405656783296898,0,0,0.0414469600098679,0
"merge_spot22",0,0.0827474046587578,0.135744928675443,0,0,0,0.0138347950181856,0,0,0,0.0570079333093068,0,0.0116292821681122,0,0,0,0,0,0,0,0,0.0397465169408196,0,0.134670509562255,0,0,0,0.00850600100001611,0.132657270494391,0.0898782455976283,0,0.165321071350468,0.050500532801359,0,0,0,0,0.00640083025884903,0.0187837226788404,0.0511287451513943
"merge_spot23",0,0.0396004178023959,0.00751621272785462,0,0,0,0,0,0.00348749611246737,0,0.083997015236617,0,0.12258494376155,0,0.0696808148404454,0,0,0.00454240276160776,0,0,0,0.00873104391882583,0.143219067926367,0.0587590567952038,0,0,0,0.00267214467285895,0.205126739803951,0.0277436324316284,0,0.0801499828709943,0,0.0147176539882496,0,0.0502824926970599,0.035223092451076,0,0,0.041177326142174
"merge_spot24",0.0376497896469985,0.10244357347875,0,0,0,0.0121501114375042,0,0,0,0.0247366700814205,0.0816577730291013,0,0.0458374805552362,0.11159141663032,0,0.0847203502356994,0,0,0,0,0.257745006589835,0,0.0112267726398342,0.0900774725755052,0,0,0,0,0,0.0103459011008329,0,0,0.0763089739802662,0,0,0.0270505737109037,0.0195172259356623,0,0,0.00613991689566916
"merge_spot25",0,0,0.237779395397721,0,0,0,0.0295425709690015,0,0,0,0.106909090361687,0,0.323206924097004,0,0,0,0,0,0,0.0779013153382129,0,0.0319387523011665,0.0684618934436766,0,0,0,0,0.0309696397390628,0,0,0,0,0.0640653021912184,0,0,0,0,0,0,0.0279164890366961
"merge_spot26",0.161836825311659,0,0.044774385734039,0,0,0,0,0,0,0,0.235777629521995,0.0794785283267442,0,0.0350941615445778,0,0.0167962150081621,0,0,0,0.0553962237681432,0.0977110386252879,0.0437575779997599,0,0,0,0,0,0.0180050101331484,0.133447988138109,0,0,0,0.049857920385118,0,0,0.02698325521022,0,0,0,0
"merge_spot27",0.00795549606556024,0,0,0,0,0,0.00354756066787924,0,0,0,0.250433456802756,0,0.372228566446197,0,0,0.0439179710827622,0,0,0,0.0420667631990179,0,0.106189327042872,0,0,0,0,0.0171092363377194,0.00590977078542871,0,0.00440665614305018,0,0,0,0.0261396134553148,0.10295100264224,0.0156191642923185,0,0,0,0
