"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot904",0,0,0.512899726713005,0,0,0,0.00682199421456368,0,0,0,0,0,0,0.0526587818507218,0,0.00283290914063372,0.0363493747496622,0,0,0,0,0,0,0,0,0.0821178629456297,0,0.0693124461950844,0.0796495869079099,0,0,0.0480071602485575,0,0,0,0.0507442086246348,0.0555720248079664,0,0.0027610629919331,0
"merge_spot905",0,0.166634210473179,0,0,0,0,0,0,0,0,0.00760560174627707,0,0,0.0465442709385399,0,0.0797438907811295,0,0,0,0,0,0.00228061696679354,0.170595476769283,0,0,0.0824043139816876,0,0,0.144485456459772,0.00458580296278813,0,0,0,0.079633015922689,0.0251304449086376,0,0,0,0.189382864405936,0
"merge_spot906",0,0,0,0,0,0,0.00676152596208432,0,0,0.00897239822521769,0,0,0,0,0,0.054593473332425,0,0,0,0,0,0,0.0659159299323207,0,0,0.235876835742695,0,0,0,0.0533529490130812,0,0,0.0512724995365422,0,0.0129158992269198,0,0,0.0141285583666957,0.414693546053142,0.0805775708711032
"merge_spot907",0,0,0.127631775237276,0,0,0,0.00781613558316372,0.0672371096656146,0,0,0,0,0,0,0,0.0997936746381852,0,0,0,0,0,0,0.0331958517533214,0,0,0.0260982119281707,0,0,0.0952230452623263,0,0.074460158202573,0,0,0.0383288970737647,0,0,0,0.246263627660377,0.157598943308534,0.0254473039056568
"merge_spot908",0,0,0.0343543971311708,0,0,0,0.025830389711585,0.0202393067625222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165307155703402,0,0,0.03512252233881,0,0,0.0717875537228741,0,0,0.00356838372512663,0,0.0315520735046326,0,0,0,0.562769723754443,0.197670925558721,0
"merge_spot909",0,0.020116009357251,0,0,0,0.0437451633879795,0.00760235364020363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673341823094398,0,0,0.00321111298925323,0,0,0,0.0117585590856365,0,0.108080193463775,0,0,0.0241972079564652,0,0,0.617144257560601,0.0960228625487955,0
"merge_spot910",0,0,0,0,0,0,0.00392670170226979,0.0402962891646207,0,0,0,0,0,0,0,0.00696000791674057,0,0,0,0,0,0,0.00954288717637729,0,0,0.0129779638313724,0,0,0.117617571118927,0.060175409793483,0,0,0,0,0.0233852344850654,0,0.0259019966219488,0.62449398260578,0.0742363097455864,0
"merge_spot911",0,0,0.0370310673616482,0,0,0,0.0242102241973172,0.00879054937201832,0,0,0.00120756899791183,0,0,0,0,0.00978396845440449,0,0,0,0,0,0,0.0144834521571435,0,0,0.0404664956604493,0,0,0.0510399500991375,0.0376566067048141,0,0,0,0,0.0379660346680502,0,0,0.73453717320747,0.00233508807724372,0
"merge_spot912",0,0,0,0,0.0332635577484153,0,0,0,0,0,0,0,0,0.0318784592313281,0,0,0,0,0,0.0035185612845329,0,0.00181036818277735,0,0,0,0,0,0,0.0637325466242141,0.126488444744794,0,0,0,0,0.0308481906045887,0.00636205724450897,0.0272764548485996,0.534742737553271,0.135969492820913,0.00364770484585151
"merge_spot913",0,0,0,0,0,0.0045556041516685,0.00424509223627193,0.00169457397202457,0,0,0,0,0,0,0,0,0.00216162883395112,0,0,0,0,0,0.0137850102270534,0,0,0.00863570963227026,0,0,0.0813177936076819,0.135172477316578,0,0.0222557629441942,0,0.00943627213052955,0.036045870453259,0.00363489046314092,0.0143625121189667,0.462795906294183,0.198452003610901,0
"merge_spot914",0,0.00421481146716158,0.0661462579975675,0,0,0,0.0138161490148112,0,0,0,0,0,0,0,0,0.0431884642668618,0,0.00634975543311923,0,0.0187738774501546,0,0,0,0,0,0.0084270650372624,0,0,0,0.0673203734860233,0,0.00326418146680813,0,0,0.00540780619223858,0,0,0.748660333566261,0.0108985543910154,0.00304090810638891
"merge_spot915",0,0,0,0,0,0,0.00209938194219211,0,0,0,0.00171338406657451,0,0,0,0,0,0,0,0,0,0,0,0,0.0250210848431652,0,0,0,0,0,0.0445697801662768,0,0,0,0,0.0506608274247399,0,0,0.726612820411966,0.148313542035895,0
"merge_spot916",0,0.00301965439910704,0.0791024857269271,0,0,0,0,0,0,0,0.00514780121690164,0,0,0,0.00660176372478732,0.0305591220954598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917754352094075,0,0.0287979669630266,0,0,0,0,0,0.685594206044622,0.0688396764730415,0
"merge_spot917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109788954336042,0,0,0,0,0,0,0,0.0139363956873162,0,0,0,0,0,0.0787114864930352,0,0.0610439075078673,0,0,0,0,0,0.82976057039374,0,0.0044671396886761
"merge_spot918",0,0,0,0,0,0,0,0.0203789065728392,0,0,0,0,0,0,0,0.0019086054912024,0,0,0,0.0071674280808628,0,0,0,0,0.131316034370373,0,0.0328255139894695,0,0,0.00888807791423839,0,0,0,0,0.00941337606451521,0,0,0.554284631536606,0.231775891772479,0.00122932766881814
"merge_spot919",0,0,0,0,0,0,0,0.0276904585589009,0,0,0.00264801748996274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045994787074794,0,0,0,0,0,0,0,0,0,0,0,0.531863006966737,0.432140971228632,0
"merge_spot920",0,0,0,0,0,0,0.00146650246163884,0,0,0,0.00797828595199813,0,0,0,0,0.0456732085501712,0,0,0,0,0,0,0,0,0,0,0.106578383574274,0,0,0.0739333218177066,0,0.063536746481488,0,0,0,0.00336418074779759,0,0.696502690426096,0,0
"merge_spot921",0,0.0269296845005315,0,0,0,0.0236183867438373,0,0.0102809949199783,0,0,0,0,0,0,0,0.0114358632928396,0,0,0,0,0,0,0.0196180779383499,0,0.0882132890473665,0,0,0,0,0.0227736121350244,0,0,0,0,0.044482935070529,0,0,0.323520870508959,0.4282937037502,0
"merge_spot922",0,0.0901332069005012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085784992469804,0,0,0,0,0,0.472031321122693,0,0,0,0,0,0.0632628989642515,0,0.0485866246439222,0.271426886561886,0.0454769992612116,0
"merge_spot923",0,0,0,0,0,0,0,0.00373962467720907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512819734254852,0,0,0.0410215957111508,0,0,0.0414567389211817,0,0,0,0.0140933459004049,0,0.34585859498898,0.501962478443773,0
"merge_spot924",0,0.0644176980041825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421818413804548,0,0,0,0,0,0,0,0.0217089607303317,0,0.248995756734116,0,0,0.30034332821829,0,0,0,0.0258780673133258,0,0.0420394687402923,0,0.0184319922599928,0.0261785979881862,0.20913262899485,0
"merge_spot925",0,0,0.0289788453901911,0,0,0,0,0,0,0,0,0,0,0.0210199311432472,0,0.118630825027326,0,0,0,0,0,0,0.0133230221636812,0,0,0.175149489195763,0,0,0.614997271359499,0,0,0,0,0,0,0,0.0150468374505327,0,0,0.0118968587520992
"merge_spot926",0,0,0.038988588214087,0,0,0,0.0249763713286765,0.0343426740734639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440808665121528,0,0.0525797217506774,0,0.0955416607122156,0.689075998934754,0,0,0,0,0,0,0,0.0121273310179578,0,0,0.00744433950961925
"merge_spot927",0,0.446501155875633,0,0,0,0,0,0,0,0,0.00769185852071888,0,0,0.0924545749583352,0,0.0183073277240492,0,0,0,0,0,0,0.0260207172139927,0.0171496143451277,0,0.230981738783257,0,0.0124437814333361,0,0,0,0,0,0,0,0,0,0,0.124603546697713,0.0231155616676596
"merge_spot928",0,0.0847126360739767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225475901392767,0.193733172132281,0,0,0,0,0.35351065404554,0,0,0.205513973226186,0,0,0.0106655885180422,0,0,0.0311527074801499,0,0.0596234564053067,0,0.0379706867899334,0
"merge_spot929",0,0.134139366650633,0.170182959617715,0,0,0,0,0.0586525973968951,0,0,0,0,0,0,0.0199197293254962,0,0,0,0,0,0.206202205512057,0,0.0577828003591442,0.00365752912630471,0,0.00317275095406791,0,0,0.137085500028619,0,0.0849073199645097,0.0866041730593419,0,0,0,0,0,0,0.0362339796119473,0
"merge_spot930",0,0.109266700064838,0.0560371930662855,0,0,0,0,0.0987928159116089,0,0,0,0,0,0,0.0826900204616964,0,0,0,0,0,0,0,0.0880044338382471,0.0309441831526654,0,0.0492358905184497,0,0,0,0,0.00386765593739267,0.094621781443533,0.0659582965102606,0.0608454470327082,0,0,0,0.0248466306831296,0.234290249027684,0
"merge_spot931",0,0.04227609310057,0.154661431541923,0,0,0,0.00618462533725531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178885421206109,0,0.134824958764022,0,0,0,0,0,0.00991609414798001,0.0845210689804962,0.0199981126682777,0,0.102608553612119,0,0,0.265439007294409,0
"merge_spot932",0,0,0,0,0,0,0,0,0,0,0,0,0.0131448708335586,0,0,0.0696050306159128,0.0355715237341429,0,0,0,0,0,0.147864535686992,0.323869428792819,0,0.0212221229304935,0,0.13598062547367,0,0.0555806807032362,0,0,0.0351877802285843,0.0130146049769932,0,0.0700559862806937,0.0687418435567555,0,0,0.00957848767500219
