"","Interneuron","Microglia","Macrophage","Ependymal","Choroid_plexus","Neurogenesis","Cajal_Retzius","Endothelial_stalk","Mural","Endothelial_tip","Neuron","Entorhinal.cortex","Deep.layer.subiculum","Entorhinal.cortex..IEG.","Dentate.principal","CA1.principle.anterior","CA1.principal","Anterior.Subiculum..proximal.to.CA1","CA3","Lateral.CA3.principal","CA2","Dentate.hilum","Astrocyte","Oligodendrocyte","MyelinProcesses","Polydendrocyte","Layer.6","Layer.5","Medial.habenula","Medial.habenular..lateral.portion","Lateral.habenula","Lateral.Geniculate.Nucleus...LGN.","Lateral.dorsal.thalamic.nuclei..LD."
"merge_spot2770",0,0.0195802576457163,0.0163673356861344,0.0157259598879111,0,0.0656958377503609,0,0,0,0,0,0,0,0.0173600078794267,0,0,0.00132682070550284,0,0,0,0,0.0390309211117777,0.149536361930388,0,0.418480120331697,0.190237669617505,0.00147137630094758,0.0495602442905546,0,0.0153142925892489,0,0,0
"merge_spot2771",0,0,0.00487926078100604,0,0,0.0104259570041223,0.0066908574919169,0,0,0,0.153870542637847,0,0.0579041263842075,0,0,0.192128403058183,0.178622610663786,0,0,0,0,0,0.172276143340128,0,0.158536926950946,0,0,0,0,0.0203635063368549,0,0.0434142987963324,0
"merge_spot2772",0.247462418686896,0.00700225154283859,0.0172043949487841,0.0276353176374379,0.0108412450128779,0,0,0,0,0,0.0040366491004247,0,0.085668541843788,0,0.14583433258472,0,0,0,0.179960258571416,0,0,0,0.0699460425966089,0,0.158434351752195,0.0111359449559242,0.0142972712919167,0,0,0,0,0,0.0195825150200797
"merge_spot2773",0.571033115312136,0.00569738710924768,0,0,0,0.0449410710785629,0,0,0,0,0.025883170912599,0,0,0.0519979459836221,0.0368533590263856,0,0,0,0.1556319342143,0,0,0,0.0281471554439321,0,0.0277512773516002,0.0240708247464868,0,0,0,0,0,0,0.0271193467772587
"merge_spot2774",0.0184751178647014,0,0.00961920878085818,0,0.00223403317991847,0,0,0.00337524052416836,0,0,0,0,0.0182737983638612,0.0127179623873677,0.024257053237477,0.54938409555443,0.226261249186556,0,0,0,0.0245061031838855,0.00420147178037463,0.0173375674349191,0.0594356977682078,0.0127205802086313,0.00655332944309344,0,0,0.0034591197185939,0,0.00253361767420782,0.00392851451451785,0
"merge_spot2775",0,0.0108903143855758,0.00132016796469522,0.00269171439471633,0,0.0056871319109277,0.0139566404988715,0.0106236809942081,0,0,0.0395195688994176,0,0,0,0.0530127753639445,0.575466321643778,0.16763990975455,0,0.00384915283658955,0,0,0,0.0208955589171175,0.0163327532731539,0,0,0,0,0.00306891884931363,0,0,0.0463278489266403,0.0279083218101961
"merge_spot2776",0.015853265354547,0,0.0240217471195972,0.00712319666822561,0,0,0,0.0126319250392008,0.00458651292135483,0,0,0,0,0.00612200723075508,0,0.351333774689415,0.465922857925054,0,0.0842424872979638,0,0,0,0.00507591183837738,0.0136573781208073,0,0,0,0,0,0,0,0,0.00860651666386493
"merge_spot2777",0,0.0324617034408694,0,0,0.021817874410533,0,0,0,0,0.00954529293981964,0,0,0,0,0.0776951110663082,0,0.238593207031921,0,0.0245860848234652,0.233921377989609,0,0.0458938812556393,0.18992404042336,0,0.0279778673414674,0,0,0,0,0.0374812485684299,0,0.0591659869192063,0
"merge_spot2778",0,0.017097555335796,0,0,0,0.0517625279530944,0,0.0345453587665335,0,0.0146787096740659,0,0,0,0,0.206183268153309,0.148140699834596,0.230483997941803,0,0.0888877369849318,0,0,0,0.167771278456231,0,0.0318193093388931,0,0,0,0,0.00536430017056611,0,0,0.00243884016477195
"merge_spot2779",0.105309363375153,0.0290277153734482,0,0.0148129363711195,0,0.0135106640912572,0.0351432735214864,0.0303679894332804,0,0.00178620727944625,0,0,0,0,0.233579290753605,0,0.230267274914243,0,0.150750809645375,0,0,0,0.0963495388462704,0,0.0553669219358407,0,0,0,0,0,0,0.00254248474080296,0
"merge_spot2780",0.431422974565805,0.0159722893405599,0,0,0.0159149527348252,0.0477893239862228,0,0,0,0.00125171733872145,0,0,0,0.076328105486404,0,0,0.206986225856709,0,0,0,0,0.00425249032254372,0.0894070730081079,0,0,0,0,0,0.0610708013308626,0,0,0.0408316566282993,0.008049233334268
"merge_spot2781",0.650931654772824,0.009471420526097,0,0,0,0,0,0,0,0.00443625791122232,0,0,0,0,0.0496241833432269,0,0.0463439598860291,0,0.012293394860645,0,0,0,0.0996197646996487,0.00387630187742537,0.0628100533288598,0.014458884015519,0,0.00977011838935363,0,0,0.0177810905283111,0.0182595382530256,0
"merge_spot2782",0,0,0,0,0,0,0,0,0,0.00912998828012079,0,0,0.0822942221768534,0,0.312815694151328,0,0.307390322432508,0,0,0,0,0,0.0243454714441274,0,0.221594561743112,0,0,0,0,0,0.0272438931948905,0.0144434289742823,0
"merge_spot2783",0.0434543518690266,0.240061934203488,0.100400839554042,0,0,0,0.0618172655249818,0,0.0227032471096391,0,0,0,0,0.144325230850319,0.108735392388828,0,0.058830718748586,0,0,0,0.00881635848276482,0,0.0959544124924021,0,0.0253170276879158,0,0,0.0142910522847405,0,0.0311044923750593,0,0.0437885256360698,0
"merge_spot2784",0.137327791707798,0.122571345706276,0,0,0,0,0,0,0,0,0,0,0,0,0.12923043599191,0,0.127506411154194,0,0,0,0,0,0.315539729777681,0,0.0334471858273579,0.0213049208644416,0,0.112521696215245,0,0,0,0,0
"merge_spot2785",0,0.0616876601408208,0,0,0,0.0413970500012036,0,0,0,0.0157408698517999,0,0,0,0.0622536517716271,0.133360605654253,0,0,0,0.0967351745727973,0,0,0,0.541975418575028,0.0462058688947361,0,0,0,0,0,0,0,0,0
"merge_spot2786",0.0101323643388021,0.0829510376261294,0,0.0224572996693375,0,0,0.0558517492585559,0.055227631291973,0,0.0104559358303059,0,0.016628784952818,0,0,0.377245001445625,0,0,0,0.0509138290511549,0,0,0,0.232028335216576,0.0105076314756089,0.0200698515096929,0,0,0,0,0,0,0,0.0545815987813819
"merge_spot2787",0.0484479705163195,0,0,0,0.0184799145407754,0.00921264498729858,0.0155535397605982,0,0.00484341182165465,0,0.0722702548460395,0,0,0,0.370696179574965,0,0.0191392675874144,0,0.0912487813608359,0,0.0208858928347429,0,0.20853264537781,0,0.0267901047161695,0.0929511488565564,0,0,0,0,0,0,0
"merge_spot2788",0,0.0323949767009295,0,0.037496337373446,0.00310837016021032,0,0,0.00793743369083881,0,0,0,0,0.0712377010079022,0.0150900495726798,0.405335203352921,0,0.122699081402618,0,0,0,0,0,0.0606650468373685,0,0.0539597975196527,0.101580785160574,0,0,0,0,0.083746571637392,0.0038978680783724,0
"merge_spot2789",0,0,0.0392558212145092,0.0174983647988632,0,0.0118315305282808,0,0.00855161094109686,0.0083595116463015,0.00263924539929086,0,0,0,0,0.703516237845332,0,0,0,0.12135371683369,0,0,0,0.0334057819263123,0,0.0196088701992296,0,0,0,0.0178073665842223,0,0,0,0.0155195925882343
"merge_spot2790",0.0078109259389521,0,0,0,0.00448150250567737,0,0,0,0,0.00161940519692712,0,0,0,0,0.867092584983495,0,0,0,0.052172907088216,0.00478801727628214,0.00865536530199924,0,0.00822734726886744,0.00676266883318844,0.00495519874937362,0.00183068529849687,0,0,0.00536745257086222,0,0,0,0.0251457216516883
"merge_spot2791",0,0.00729138149959897,0,0,0,0,0,0.00184344326112465,0,0.00236905799088484,0,0,0,0,0.850048473050194,0,0.0286535159012704,0,0.0144819111785369,0,0,0.013287719130925,0.00898474203395307,0.0119437935931192,0,0,0.0080303138247549,0,0.00255330702577653,0.00149637423706053,0,0.0280093103093669,0.0206198453778879
"merge_spot2792",0.0763216955087269,0.00261687198589683,0.0222426225299703,0,0,0.162699441778385,0,0,0,0,0,0.0431460914344458,0.00607173225060233,0,0.214003785166417,0,0,0,0.140232145408211,0,0,0.114935549327081,0.0364233019072995,0,0.068618332076014,0.0192142730681575,0,0.074972651161367,0,0.0176379886554012,0,0,0
"merge_spot2793",0.304209957179281,0.0398336272905455,0,0.00518855620113876,0.00327608062589819,0,0,0,0,0,0,0,0,0.0265560334714094,0.101981108677182,0,0,0,0.21067129283566,0.0432529074536262,0,0.102640650006015,0.0749539384039221,0,0.0256119792805009,0.0134792658699535,0,0,0.0262671104751567,0,0.0202672465371913,0,0
"merge_spot2794",0.104666177102679,0.00302471595833764,0.023015412604686,0,0,0,0,0,0,0,0.016470700076025,0.0498764078019998,0.123898743246174,0,0.0208047794731522,0,0,0,0.103495154846359,0,0,0.121876043988124,0.0724834374937334,0,0.0506757634326518,0.183290839669257,0,0.0579992362566403,0,0.0676152297904482,0,0,0
"merge_spot2795",0,0.00406106160486832,0.0113113072009319,0,0.00264434743052764,0.0363751111966777,0.0435136778891421,0.00803040941624238,0,0,0.0242517333679951,0.0699376215574334,0,0.00908709069735663,0.126332505468071,0,0,0,0.295661004521921,0,0,0.24558526951387,0.0628866599864358,0,0.023012259398781,0,0,0.0280729152665987,0,0.0080272127525555,0,0,0
"merge_spot2796",0.0622606359911699,0.0115253265070457,0.00167274333993048,0,0.00227740845915218,0.0525076341720688,0,0,0,0,0,0,0,0,0.518046255180955,0,0.073009565136462,0,0.0984402198006415,0,0,0.0473406030816955,0.064466983902069,0,0.0255532627533113,0.00603438715358555,0,0,0,0,0,0.0184757168826861,0.0174697784053799
"merge_spot2797",0.00878854467104047,0.0123206047099546,0,0,0.00136401402544515,0,0,0,0,0.00120326637774938,0,0,0.00258138806101215,0,0.808882911940766,0,0.0336516901093661,0,0.0142813451608652,0,0,0.0281671945233301,0.005322626867531,0,0.00425865431057395,0,0,0.0289338154224236,0.00545430280310203,0,0,0,0.0443610152840268
"merge_spot2798",0,0.00289937058438452,0,0,0,0,0,0,0,0,0,0,0,0.00717155101400343,0.862290778783682,0,0.0341481627481989,0,0.0221293408229184,0.0113245929493264,0,0,0.0256706663491438,0,0.0112605622752519,0,0,0,0,0,0,0.0224299094713558,0
"merge_spot2799",0,0,0,0,0,0.052257387886336,0.00201508454410326,0,0,0.0100335147216029,0.00405321208319604,0,0,0,0.557972396319588,0,0.093013395067077,0,0.0474922051994692,0,0,0,0.106294352066758,0.00254405237073485,0.0252472404140187,0,0,0,0,0,0,0.0984434727085365,0
"merge_spot2800",0.0244804110121602,0.0292375261987243,0,0,0.0142199585361295,0,0.0082587741181036,0,0,0.024008899568582,0,0,0,0.0616259003287372,0.491510327561757,0,0.0449027129709174,0,0,0,0,0,0.18172476694664,0,0.0144254810234111,0.0403578244097437,0,0,0,0,0,0,0.0644025580780782
"merge_spot2801",0,0,0,0,0,0,0.0629919342062168,0,0.0103496351360981,0.00624519644757815,0,0,0,0.0583729821449405,0.263854544203323,0,0.0746360341331978,0,0,0,0,0,0.23859520004887,0,0.0305542440749283,0.0706900571524209,0,0,0.0773283230757941,0,0,0.105459088871382,0
"merge_spot2802",0,0.0053622199271482,0,0,0,0,0,0.0158691057534862,0,0.00938403573709624,0,0,0,0,0.155621495612235,0,0.196993422663766,0,0,0,0,0.0683617898740444,0.273379679879485,0,0.0256663459495949,0.0237525474167179,0.07306751977549,0.0241253388519337,0,0.0515366198697689,0,0,0.0762338168695949
"merge_spot2803",0,0,0.0419580914620748,0,0.00916019845931979,0.0102121350267203,0.0334104394582371,0.0155675197147181,0,0.0171451993095983,0,0,0.00438839862705587,0,0.0854388205014014,0,0.0573261613041929,0,0,0.00167926417611689,0,0.019412496187422,0.465198918119734,0.0621163388565609,0,0,0,0,0.0342969531595311,0,0,0.14225461469356,0
"merge_spot2804",0,0.014373978320292,0.0161822122593273,0.017412410852489,0.00755239313994456,0,0,0,0.0135678993751337,0.174230717011189,0.0670792899485934,0,0.0455565954837915,0,0.00385759634731284,0,0.0058293564545445,0,0.0243372701812565,0,0,0,0.175365015104376,0,0.0182513308984793,0,0,0,0,0.0460344828174136,0.0135953972759899,0.356122461383366,0
"merge_spot2805",0,0,0.0680221611423823,0,0,0,0.00600986795838993,0,0.0451267779066912,0.018315933110938,0,0,0.0617247670024754,0,0.0141652458585783,0,0,0,0.0681531846373548,0,0,0,0.171904147284967,0,0.221499417435814,0,0,0,0.111845310338244,0,0.0128478157165498,0.10639122746358,0.0931390188936925
"merge_spot2806",0,0.00934587377742502,0,0,0,0.0349873071430569,0.00873541898769328,0.0181592243685988,0,0.0106243269034337,0.0636859146822929,0,0.0472238680034566,0.0263306999517459,0.0324078063915187,0,0,0,0,0,0,0,0.0304999524632096,0,0.0309910542353303,0.034135109323857,0,0,0,0.0476275070424498,0.0267553535123713,0.578098930834429,0
"merge_spot2807",0.00188168698846127,0,0,0,0,0,0.0482595121204309,0.00108041385808012,0,0,0,0,0,0.135162849843595,0,0,0,0,0,0,0.00271916287889792,0,0.214279965343266,0,0.165552537998223,0,0,0.0352868611543402,0,0.163620819601748,0,0.0942849286839927,0.137177828168283
"merge_spot2808",0,0,0,0,0,0.00861429515078982,0,0,0,0,0.076121563169279,0,0.00161445422582209,0.0337735117139873,0.0437449654106023,0,0,0,0,0,0,0,0.0207985366837925,0,0.457888769855378,0.0332112431084011,0,0,0,0.0572497429898398,0,0.260612517073801,0.00595543869785519
"merge_spot2809",0.0320761057256378,0.0103190664668905,0,0,0,0.019749408261763,0.00688004941774432,0.00248350865815286,0,0.00298371469620844,0.0550869689094358,0,0,0.0765010644172798,0.0120396569241212,0.0593044810113947,0,0,0,0,0,0,0.0471506849511543,0.0213518406088207,0.0983207302485483,0.0250444806604058,0,0,0,0.0441316622413306,0.0070333457651813,0.479078713826647,0
"merge_spot2810",0.0159531523151617,0.0133890694465444,0,0,0,0,0.0969978859298573,0,0,0,0,0,0,0.0874461940820289,0.0137141996719871,0,0,0,0,0,0,0,0.0447149097923858,0,0.0898875300831991,0,0,0,0,0.00490325364460459,0,0.63240922706442,0
"merge_spot2811",0.0421160173752398,0,0,0.00425528357093734,0.00309060358154618,0,0.0141774987903675,0.0126092598854217,0.0110169078110714,0,0,0.113105930398416,0.00242969574605145,0,0,0,0,0,0,0,0,0,0.0611670922738626,0.0676205654548089,0.0807636564162776,0,0,0,0,0,0.0128812653180561,0.574302218578215,0
"merge_spot2812",0,0.0125434016474068,0,0,0,0,0.110986827163968,0.0156742445626494,0,0.00426009146537901,0,0.0251525551137368,0,0,0,0,0,0,0.00573755433325099,0,0,0,0.0226688999402068,0.00432224567011101,0.0381824910320835,0.0204151303903082,0,0.0127981230180285,0,0.0243442530374173,0.0213650197363774,0.680555246169162,0
"merge_spot2813",0.00271487534295984,0,0,0,0,0,0,0.00379038681356424,0,0.00156559212582377,0.0269189707677374,0,0,0,0,0,0,0,0.0112826645266899,0,0,0,0.00831727248525566,0.0597585195601137,0.0894267878575796,0.0361234862311934,0,0,0,0,0.0435979690814633,0.692384151038726,0.0221065205261757
"merge_spot2814",0,0.00634440140237748,0,0,0,0,0.015772167490997,0.00417552045632412,0,0,0,0,0,0.00436330134482502,0.0249284247896479,0,0,0,0,0,0,0,0.129152544421636,0.225586986652931,0.246960082603543,0.00267240589996733,0,0,0.0269181970245409,0.0171135117593089,0,0.205571024196805,0.0893301164276524
"merge_spot2815",0.0493870672024352,0.0146644480669113,0,0,0,0,0.0223828265807222,0.00429771659021655,0.00331409234553919,0,0,0,0.0379409288025412,0.0375719879413654,0,0,0,0,0,0,0,0,0.03939231920748,0.0843355334374028,0.195868805016541,0,0,0,0,0.0529351867679367,0,0.288521375547185,0.168951593208012
"merge_spot2816",0,0.00434017510859071,0,0,0,0,0.0496588222893178,0.0135277403026564,0,0,0.00670617490291688,0.0552849301496876,0,0.00469471255171459,0.00705510393004505,0,0,0,0,0,0,0,0.0948062243257136,0.0623871216717251,0.0199542467078669,0.00694997726521077,0,0,0,0,0.0109168952152728,0.662853379990219,0
"merge_spot2817",0,0.0146320475374567,0,0,0.0039218578656681,0.00653347298924045,0.00624211038665322,0,0.00355807772701653,0,0,0,0,0.0834840039857864,0,0,0,0,0,0,0,0,0.0322944349727369,0.0240516034768212,0.137199579092097,0,0,0,0,0.0330569481002736,0.00185731268721168,0.599779280960177,0.0530433448487555
"merge_spot2818",0,0.0103275398646775,0,0.00662955516886876,0,0,0.108325528167121,0.00533040567469093,0.0137055972893761,0,0.0134414699016388,0,0,0.0257207153269742,0,0,0,0,0,0,0,0,0.0443388354748403,0,0.0565036702190886,0.0121569415217515,0,0,0,0.0439412909923567,0,0.62406740094975,0.0348753584515112
"merge_spot2819",0.0291986329267454,0,0,0.00187427541972684,0,0,0.0526997620643118,0.00651792119988719,0,0,0,0.039136536727257,0,0.0182577932680477,0,0,0,0,0,0,0,0,0.0641791833216107,0,0.0459862516922329,0,0,0,0,0.0295595456870053,0.0216518918312806,0.690583122236156,0
"merge_spot2820",0.0554373363254517,0.01096482339544,0,0,0,0,0.0886249306482222,0.00411005418483189,0,0,0,0,0.0742311137510457,0.0542077196517221,0,0,0,0,0,0,0,0,0.041045568226919,0.00650059235636296,0.0282337570212894,0,0,0,0,0.0323332550253057,0.062134375697201,0.456718610078554,0.0850251216105843
"merge_spot2821",0.0109270576752923,0,0,0,0,0.00643988331902985,0.00146186142657157,0.0208056750795699,0.0349583846053273,0,0.0179310664174082,0,0,0.0668121484300004,0.00457753815942044,0,0,0,0,0,0,0,0.0520329879507112,0.0239388930529474,0.33707245490614,0.00677657249279485,0,0,0,0.0368304137705966,0.0178909660482549,0.361274188792428,0
"merge_spot2822",0,0,0,0,0.00260200880072992,0.00903030787637808,0.0364990725902813,0,0.0107363338450161,0,0,0,0.164947498597227,0.103291919984387,0,0,0,0,0,0,0,0,0.104435588054335,0,0.113749013004458,0.0115484037628228,0,0.00199241602659518,0,0.034490962285517,0.0774125729233162,0.298014634498564,0.0303301359688083
"merge_spot2823",0.0319694703753041,0.00608084123855798,0,0,0.00512259777761818,0,0.0359003544535201,0.0183020360020842,0,0.0053548815526368,0,0,0,0.0443675055059973,0,0,0,0,0,0,0,0,0.0526678988548799,0.0213033356251013,0.0805669195163572,0.0343842876730098,0,0,0,0.0125254901793255,0,0.650903453249672,0
"merge_spot2824",0.0330559631205256,0.00399113324523527,0,0.00354106226423009,0,0.0013295399131909,0.110191914587104,0,0.00217238430085096,0.00145005798190022,0,0,0.00243813174397159,0.111377368955893,0.00440790057634671,0,0,0,0,0,0,0,0.106219446920774,0.0364680862572332,0.113431393461813,0.00457578051689212,0,0,0,0.04454466146717,0.0321801191883956,0.38810709021844,0
"merge_spot2825",0.0271281004700954,0,0,0.00488661034502094,0.00939891830011625,0.0136885458184281,0,0.0151987459674149,0.00246582483152848,0,0.0212450335951689,0,0,0,0.0940573405194792,0,0.0156747951487778,0,0,0,0,0,0.00827588761306309,0,0.00657964609943287,0.025289234986883,0.23983117356931,0.505918299092768,0,0.00140989882896047,0,0,0.00702841967500667
"merge_spot2826",0.147855127088222,0,0.00783160663759811,0.0103870301032346,0.00826348778207622,0,0.0188949858427414,0.0158558336843427,0.0046324703574904,0,0,0,0,0.0640184218741711,0.00220314697277204,0,0.0346743249633551,0,0.00456329565027394,0.00402594157491907,0,0,0.0310056137741621,0.00757435288968594,0.0260571175485351,0.00277490467751596,0,0.547108473164169,0,0.0408031766668894,0.0158326621929968,0,0.00442323341433678
"merge_spot2827",0,0.00771194964683702,0,0.00152591480116717,0.00387712350158436,0.0267259828016435,0,0.00846439910671426,0,0.00161660240611023,0,0,0,0.150972571612041,0.0169087687746608,0,0.0418159127235092,0,0,0,0,0,0.0220593338087475,0,0.0268451952254459,0.00456944942031204,0.097889837397534,0.568887878171056,0,0.00368681686402107,0,0.0148882754008448,0
"merge_spot2828",0.00744855228747901,0.0145871629879311,0,0,0,0.0262005757600166,0.0164383536779743,0.00386626518569255,0,0.00124979329354562,0,0.0469468756625331,0,0.12319685620352,0.0136210967028145,0,0,0,0.0781043720103796,0,0,0.00121225383244345,0.031205256636354,0,0.0213529103209626,0.0017863338653924,0.25571196981564,0.299698678568535,0,0,0,0,0.056918792477544
"merge_spot2829",0.0843422986198213,0.00963193888933457,0,0.00636372029373137,0,0,0,0.0207097322013138,0.00465977129088123,0,0.0238324753964659,0.0889399513598364,0,0.0736404742758203,0,0,0.0681182654789893,0,0,0,0,0,0.0970554499554771,0,0.0362189985605196,0,0.0504265651407197,0.396549501563337,0.0145711094223655,0,0,0,0.0243199708933287
"merge_spot2830",0.110532189361468,0.00121810713225064,0.0182566712110477,0,0,0,0.0252718034740983,0,0.00123819350495774,0.0011892098601275,0,0.166063268655491,0.120049719724082,0,0,0,0.0152642544327658,0.0243597504300211,0.00264993015278656,0,0,0,0.0124640573068342,0,0.0065257472170205,0.00118493774179003,0.133429533868082,0.350266537161589,0,0.00637832835955887,0,0.00167583134926621,0
"merge_spot2831",0.193567602737398,0.00182317368306042,0.0345263402575503,0,0.00291642832173282,0.0195575259321649,0,0.0125024257018273,0.00423569330386216,0.00401106057331023,0,0.0398595728237037,0,0.0376245876388644,0.0228301497458101,0,0.01370691449485,0,0,0,0,0,0.0127847990848372,0,0.0252635403455123,0.0134227193891103,0.338223805699298,0.206042185216749,0,0,0.0064000964267305,0.0100940560409192,0
"merge_spot2832",0.0596608315637745,0.00419322138163809,0,0.0202681493617221,0.00777347563602096,0.00741213064693446,0.0243857325015237,0,0,0,0.062225658171754,0,0,0.0814600701814535,0.00489278807936802,0,0.111795032396525,0,0,0,0,0,0.0216268409431315,0,0.0660685848145646,0.00651060925387349,0.357856952340838,0.10966102974693,0,0.00689241544786017,0,0.0468812111479279,0
"merge_spot2833",0.0503580356696688,0.00306087117792677,0.00147315870977783,0,0,0,0.0133863029243762,0,0,0,0.0579334063394302,0.142909958613654,0.243264859610819,0,0,0,0,0,0,0,0,0,0,0,0.0330689325096045,0,0.37879372077798,0.074202904602705,0,0,0,0,0
"merge_spot2834",0,0.00917770152072294,0.00165607535234918,0.00412914060995219,0,0.013165685222855,0,0,0.00560352301101511,0,0,0,0.0109096870574394,0.155277308739311,0.0109245618159851,0,0,0,0,0.0521333389335394,0,0,0.00296548715773321,0.0184955676273067,0.00901806174161583,0,0.685200223512945,0,0.0149698288484912,0,0,0,0.00529356228966656
"merge_spot2835",0,0,0.0047607918534534,0.00423804587701724,0.010630316693999,0,0,0,0.00260826085789983,0.00355413333072454,0,0.167152611129927,0,0.045988894122596,0.00272921382837921,0,0,0,0,0,0,0,0.00934861249919,0,0.0127385726947537,0,0.735154607096238,0,0,0,0,0,0
"merge_spot2836",0.0150732808228366,0.0132622507304185,0.00944617408035824,0,0,0.0110106468388236,0,0.00304731134540127,0,0,0,0.149156795037867,0.0213949826446623,0.129223940444786,0,0,0,0,0,0,0,0.00134371909097695,0.00959569988319874,0,0.0387934049512077,0.0194886806642734,0.565086639456442,0,0,0.00807581237538869,0,0.00550355984245232,0
"merge_spot2837",0.151292657894172,0.0027123075413519,0.00908906517749302,0.00738609772490698,0,0.023457902348842,0,0.0043297379250037,0.00280994583386924,0,0.0145941390214239,0.208555199448304,0,0.177886185237287,0,0,0.0187491278996945,0,0,0,0,0,0,0,0.26221420778707,0,0.0827302185733472,0,0.0141855817137147,0,0,0,0.0184376550213927
"merge_spot2838",0,0.0231891798580011,0,0,0,0.0230486452664013,0,0,0,0,0,0.0302829104520211,0.0067518116464637,0,0,0,0.00965080298772862,0,0,0,0,0,0.0273494675295966,0.538296958283395,0.316531090547406,0.00249008584145163,0.00499969144839305,0,0,0,0,0.0173578756410909,0
"merge_spot2839",0,0.0659142038800408,0,0,0,0,0,0.0041031490300584,0.00655579352372594,0.00389446573502483,0,0,0,0,0,0,0,0,0,0,0,0,0.0209694889744809,0.220638615666105,0.628345308443306,0.0100833231943984,0,0,0,0,0.0219570300984812,0.0174226492436943,0
"merge_spot2840",0.0995273518844196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612001974380493,0,0,0,0,0,0,0,0.226896880902936,0,0.536722394574981,0,0,0,0.0574774350337633,0,0,0,0.0172325261406018
"merge_spot2841",0.0237289272625568,0.00965695461584117,0.0366146030264567,0,0,0,0.063961407317766,0,0,0,0,0,0,0,0.061175573829516,0,0.00516448849413054,0,0,0.109087432703776,0.121755082466504,0,0.275114059888985,0,0.0296233579455503,0.151524832051689,0.0416067054182007,0.0247641834662724,0,0,0,0.00957940575219502,0.0360450982054191
"merge_spot2842",0.0594518319829937,0,0.0263635340219247,0.0131710682216195,0,0.0377264037010083,0.0353257563364227,0.00111597406435101,0,0.0534088308286171,0.055746503085286,0.0758948844312476,0.0699629202795244,0.0928759994299761,0.0876322959561288,0.110950350162837,0,0,0,0,0,0.0774404073338734,0.0282825877882872,0.00913752665012857,0.0331823529310639,0.0129884063832292,0,0,0,0.0229668271015424,0,0.0954203013413743,0
"merge_spot2843",0,0.00297834829965905,0,0,0,0,0.00143549830605095,0.00375619400250432,0,0,0.0436621083351843,0,0,0,0.0569100897932079,0.564194686754769,0.0250927050982696,0,0,0,0.0871215001559172,0,0.141808502783314,0.0110199774424327,0.00102231943701523,0.0188221203956578,0,0,0.00711639420496889,0,0,0,0.034131829759285
"merge_spot2844",0.012870145149508,0.00142396179365927,0.00129935350490946,0,0.0013061818349984,0,0,0,0,0,0.00141887936643016,0,0.00908600141490415,0.00187355926146835,0,0.829476647697568,0.0538777356445222,0,0.0370713452582391,0,0.00417568035805854,0.0102013476449137,0.00495139219087238,0.00549340038901498,0,0.00252424746576912,0,0,0,0,0,0.00278433658966802,0.0174496333996166
"merge_spot2845",0.0129043719396923,0,0.00456021567570449,0.0017037822570446,0.00165471688225371,0.0135179948338218,0,0,0.00133709979552817,0.00359003933345419,0,0,0,0.0435734816466136,0.0685189878723285,0.62599511399221,0.113003765150934,0,0.0275197099864152,0,0,0,0.0201414037374312,0,0.013618171960533,0,0,0,0,0,0,0.0476816680744357,0
"merge_spot2846",0,0.00278822442090637,0.00701817999523231,0,0.00360249644209515,0.0069044481126196,0,0,0,0.00710914767591855,0,0,0,0.0351839778229766,0.0562702328312624,0.245954532049939,0.306378006336399,0,0.138112280365225,0,0,0.0327454761211505,0.0549998831975747,0,0.0190068971998098,0.00362691604342736,0.0322519253807734,0,0,0,0,0,0.047234188666475
"merge_spot2847",0,0,0,0,0,0,0.0200210067939088,0,0,0,0,0,0.0920718564223596,0,0.0208676031445429,0,0.417721185399404,0,0.294956561110037,0.0414445429657285,0,0,0.0880040971004507,0,0.0237758495414711,0,0,0,0,0,0,0,0
"merge_spot2848",0,0,0.0452936604974685,0,0,0,0.0333358675868225,0,0,0,0,0,0.0426354368712807,0.0103594380162171,0,0.14451897598327,0.165946082387925,0,0.122979042915613,0.0856136636164005,0,0.123959718027708,0.130941040619035,0,0.0364432234842853,0,0,0,0,0.036313705967347,0,0,0.0207904751528323
"merge_spot2850",0,0,0.00620045866508564,0,0,0.0182882504212322,0,0,0,0,0.156162102814921,0.100862007649173,0,0,0,0,0.0306755163910929,0,0.116993472321705,0.0729389691407068,0,0,0.397076279078447,0,0.0427506640518612,0.0178631845934358,0,0,0,0,0,0.0396478383492748,0
"merge_spot2851",0.0452928664267625,0,0,0,0,0.049844081696777,0,0.0235231802535971,0,0.013967922947535,0,0,0.00573848228793809,0,0.0305512208884052,0,0.0444812916958807,0,0,0,0.0396191709089479,0,0.160295290105056,0.0941347173276003,0.399731954650094,0,0.00207414920691459,0.078611903200033,0.0112375706707602,0,0,0,0
"merge_spot2852",0,0,0,0,0,0.0172011923139553,0,0.030206835604949,0.0533406969069666,0,0,0.0876885521142189,0.108763432041983,0,0,0,0,0,0,0,0.0599981127835327,0,0.310005173314667,0,0.295808416457229,0.0173574810482533,0,0,0.0192925294679638,0,0,0,0
